,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,cpo,num_accident,usage_type,title,num_owner
102,2018,Chevrolet,Silverado,LT Crew Cab Short Box 4WD,Minot,ND,94180,19500,Black,Jet Black,15.0,19.0,5.3L V-8 Gas,Automatic,4WD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
103,2017,Ford,Escape,SE 4WD,Hollywood,MD,115369,10250,Ruby Red Metallic Tinted Clearcoat,Charcoal Black,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
104,2012,BMW,X5,X5 M,Pittsburgh,PA,73217,24700,Monte Carlo Blue Metallic,Black,12.0,17.0,4.4L V-8 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Fleet or Mixed Use,Clean,3
105,2015,Hyundai,Elantra,SE Sedan Automatic,Bergenfield,NJ,126076,4495,Shimmering Air Silver,Gray,28.0,38.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,['Cruise Control'],False,2,Personal or Rental Use,Clean,3
106,2017,Ford,Escape,SE FWD,Chesapeake,VA,24760,14000,Shadow Black,Medium Light Stone,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
107,2019,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Bloomington,IN,25234,32280,Agate Black Metallic,Black,18.0,23.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
108,2016,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Yakima,WA,44058,24995,White,Unknown,17.0,23.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,0
109,2017,Ford,Fusion,SE FWD,Hudson,NH,45397,11990,Gray,Medium Light Stone,21.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,2
110,2018,Dodge,Grand,SXT,Daytona Beach,FL,40966,13988,White Knuckle Clearcoat,Black/Light Graystone,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
111,2019,Nissan,Rogue,SV FWD,Hollywood,FL,20591,12891,Glacier White,Charcoal,26.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,1,Fleet or Mixed Use,Clean,1
112,2016,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Roswell,GA,12644,29790,Oxford White,Unknown,17.0,23.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
113,2018,Chevrolet,Cruze,LT with 1SD Sedan Automatic,Glendale,AZ,63650,9299,Graphite Metallic,Jet Black,29.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
114,2014,Ford,Fusion,SE FWD,Hamilton,OH,128701,5900,Oxford White,Charcoal Black,22.0,34.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,1,Fleet or Mixed Use,Clean,3
115,2013,Ford,Explorer,Limited 4WD,Orem,UT,142148,8995,Ingot Silver Metallic,Charcoal Black,17.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
116,2017,Ford,Escape,SE 4WD,Fredericksburg,VA,82672,9995,White Pearl,Gray,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
117,2016,Honda,Odyssey,SE,Calera,AL,188271,9990,Crystal Black Pearl,Gray,19.0,28.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
118,2006,BMW,M5,Sedan,Lawrenceville,GA,104000,13999,Black Sapphire Metallic,Black,12.0,18.0,5.0L V-10 Gas,Manual,RWD,Gas,[],False,0,Personal or Rental Use,Clean,6
119,2012,Volvo,S60,T5 FWD,Pittsburgh,PA,81067,7990,Black,Black,20.0,30.0,2.5L Inline-5 Gas Turbocharged,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
120,2014,Chevrolet,Volt,Hatch,Kingman,AZ,95102,9995,Silver Ice Metallic,Jet Black Seats/Dark Accents,101.0,93.0,1.4L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Remote Engine Start', 'Bluetooth', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
121,2017,Ford,Escape,Titanium FWD,Plainwell,MI,36966,15990,Shadow Black,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
122,2008,Ford,Focus,SE Sedan,San Marcos,TX,102187,3298,Black,Unknown,24.0,35.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,3
123,2004,Honda,CR-V,EX 4WD Automatic,San Marcos,TX,152525,3998,Eternal Blue Pearl,Unknown,22.0,26.0,2.4L Inline-4 Gas,Automatic,4WD,Gas,"['Moonroof', 'Cruise Control']",False,0,Personal or Rental Use,Clean,1
124,2017,Ford,Escape,SE FWD,Norfolk,VA,63022,13000,Oxford White,Gray,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
125,2013,Volkswagen,Passat,TDI SEL Premium Sedan DSG,Fenton,MI,61736,9500,Tungsten Silver Metallic,Titan Black,30.0,40.0,2.0L Inline-4 Diesel Turbocharged,Automatic,FWD,Diesel,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,3
126,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Minot,ND,33147,29491,Silver,Gone,16.0,22.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
127,2017,Chevrolet,Equinox,LT with 1LT FWD,Timonium,MD,132486,9691,Black,Jet Black,21.0,31.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Moonroof', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
128,2011,Chevrolet,Tahoe,LT 4WD,Melbourne,FL,145688,9995,Sheer Silver Metallic,Light Cashmere/Dark Cashmere,15.0,21.0,5.3L V-8 Gas,Automatic,4WD,Gas,"['Remote Engine Start', 'Bluetooth', 'Cruise Control']",False,1,Personal or Rental Use,Clean,4
129,2018,Ford,F-150,XLT SuperCrew 6.5' Box 4WD,Folsom,CA,13998,29976,Oxford White,Medium Earth Gray,16.0,22.0,5.0L V-8 Gas,Automatic,4WD,Gas,"['Navigation', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
130,2018,Ford,Fusion,Hybrid Platinum FWD,San Leandro,CA,45701,15314,Shadow Black,Medium Light Stone,43.0,41.0,2.0L Inline-4 Hybrid,Automatic,FWD,Hybrid,[],False,0,Personal or Rental Use,Clean,1
131,2012,Honda,Civic,Hybrid with Leather Sedan I4 CVT,Dallas,TX,98873,7295,Black,Tan,44.0,44.0,1.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,[],False,0,Fleet or Mixed Use,Clean,2
132,2018,Hyundai,Elantra,SEL 2.0L Sedan Automatic,Aurora,CO,46785,11988,Symphony Silver,Gray,28.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
133,1999,Porsche,Boxster,Manual,St. George,UT,62392,8413,Black,Unknown,19.0,26.0,2.5L Flat-6 Gas,Manual,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,3
134,2005,Land,Rover,HSE,Puyallup,WA,94753,9350,Gray,Black,12.0,16.0,4.4L V-8 Gas,Automatic,4WD,Gas,[],False,0,Fleet or Mixed Use,Clean,4
135,2017,Ford,Fusion,SE FWD,Yonkers,NY,38248,12458,Shadow Black,Ebony,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
136,2017,Ford,Escape,SE FWD,Oak Forest,IL,30290,14900,White Platinum Metallic Tri-Coat,Charcoal Black,23.0,30.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
137,2014,Ford,Focus,SE Sedan,Tulsa,OK,87380,5401,Tuxedo Black Metallic,Charcoal Black,26.0,36.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
138,2017,Ford,Explorer,XLT 4WD,Youngsville,NC,113866,15699,Orange,Ebony Black,16.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
139,2018,Hyundai,Elantra,SEL 2.0L Sedan Automatic (SULEV),Ellenville,NY,42764,11999,Phantom Black,Gray,28.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
140,2017,Nissan,Sentra,S CVT,Phoenix,AZ,37726,8900,Super Black,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
141,2016,Ford,Focus,S Sedan,St Francisville,LA,83129,5999,Ingot Silver,Charcoal Black,26.0,36.0,2.0L Inline-4 Gas,Manual,FWD,Gas,"['Backup Camera', 'Bluetooth']",False,1,Fleet or Mixed Use,Clean,1
142,2014,Chevrolet,Silverado,WT with 1WT Regular Cab Long Box 2WD,Blaine,MN,144669,8288,Summit White,Jet Black/Dark Ash,18.0,24.0,4.3L V-6 Gas,Automatic,RWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,1
143,2015,Chevrolet,Silverado,LT Z71 Crew Cab Short Box 4WD,Las Cruces,NM,172899,14961,Summit White,Cocoa/Dune,17.0,22.0,5.3L V-8 Gas,Automatic,4WD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
144,2015,Nissan,Sentra,SV CVT,Palmetto Bay,FL,79303,5998,Fresh Powder,Charcoal,29.0,39.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Personal or Rental Use,Clean,2
145,2016,BMW,3,328i xDrive Sedan (SULEV),Schererville,IN,42485,15780,Platinum Silver Metallic,Oyster,22.0,34.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],False,1,Personal or Rental Use,Clean,1
146,2012,Ford,Fusion,SE FWD,Broomfield,CO,60403,5990,Ingot Silver Metallic,Gray,23.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,['Cruise Control'],False,2,Fleet or Mixed Use,Clean,6
147,2010,Audi,A8,L 4.2L,Sykesville,MD,122071,10895,Night Blue Pearl,Cardamom Beige,16.0,23.0,4.2L V-8 Gas,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Navigation', 'Front Cooled Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,3
148,2012,Nissan,LEAF,SL,Murfreesboro,TN,50409,7278,Super Black,Light Grey,106.0,92.0,L - Electric,Automatic,FWD,Electric,"['Navigation', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
149,2017,Hyundai,Sonata,SE 2.4L (PZEV),Roseville,CA,134074,7800,Symphony Silver,Gray,25.0,36.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
150,2019,Volkswagen,Jetta,SÂ Automatic,Irondale,AL,41018,10684,Black,Titan Black,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
151,2008,Chrysler,Aspen,Limited RWD,San Marcos,TX,163713,5298,Cool Vanilla,Unknown,14.0,19.0,4.7L V-8 Gas,Automatic,RWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,3
152,2017,Subaru,Outback,3.6R Limited,Hagerstown,MD,115734,14999,Crystal Black Silica,Slate Black,20.0,27.0,3.6L Flat-6 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
153,2016,Ford,F-150,XLT SuperCrew 6.5' Box 4WD,Newark,NJ,49265,26995,Shadow Black,Medium Earth Gray,15.0,21.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth']",False,1,Fleet or Mixed Use,Clean,2
154,2016,Ford,F-150,XLT SuperCab 6.5' Box RWD,Youngsville,NC,133521,13499,Brown,Gray,18.0,25.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
155,2014,Volkswagen,Passat,TDI SEL Premium Sedan DSG,Tracy,CA,45144,11398,Black,Beige,30.0,40.0,2.0L Inline-4 Diesel Turbocharged,Automatic,FWD,Diesel,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
156,2019,Ford,Fiesta,SE Hatchback,Hollywood,FL,13091,7991,Gray,Charcoal Black,27.0,35.0,1.6L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
157,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Wahoo,NE,24381,30355,Ingot Silver Metallic,Medium Earth Gray,16.0,22.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
158,2017,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Pasco,WA,32065,30996,Blue Jeans Metallic,Dark Earth Gray,17.0,23.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
159,2003,HUMMER,H2,SUV,Belton,TX,139739,11900,Black,Wheat,29.0,28.69876265466817,6.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Fleet or Mixed Use,Clean,6
160,2019,Hyundai,Accent,SE Automatic,Hollywood,FL,33213,8991,Urban Gray Metallic,Black,28.0,38.0,1.6L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
161,2014,Chevrolet,Malibu,2LT,Plantation,FL,163934,4350,Black Granite Metallic,Jet Black/Titanium,25.0,36.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Bluetooth', 'Cruise Control']",False,1,Fleet or Mixed Use,Clean,4
162,2013,Chevrolet,Equinox,LT with 1LT FWD,Michigan Center,MI,126916,5980,Crystal Red Tintcoat,Jet Black,22.0,32.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,3
163,2007,Lexus,ES,ES 350,Belford,NJ,81960,5900,Tungsten Metallic,Black,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,1,Fleet or Mixed Use,Clean,3
164,2016,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Saint George,SC,34421,29990,Race Red,Medium Earth Gray,17.0,23.0,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,2
165,2017,Nissan,Sentra,S CVT,Fuquay Varina,NC,72129,7995,Fresh Powder,Marble Gray,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
166,2017,Hyundai,Elantra,SE 2.0L Sedan Automatic (alt),Honolulu,HI,38384,10500,Scarlet Red,Gray,29.0,38.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
167,2017,Nissan,Sentra,SV CVT,Pasadena,TX,38916,9999,Super Black,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Moonroof', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
168,2017,Subaru,Outback,2.5i Limited,Easton,PA,128211,14961,Carbide Gray Metallic,Slate Black,25.0,32.0,2.5L Flat-4 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
169,2017,Ford,Escape,Titanium 4WD,Bellevue,NE,40648,15579,Canyon Ridge Metallic,Charcoal Black,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
170,2017,Toyota,Camry,XLE I4 Automatic,Ellenville,NY,79097,11599,Midnight Black Metallic,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,2,Personal or Rental Use,Clean,1
171,1999,Lexus,RX,RX 300 4WD,Lynnwood,WA,224248,2699,White,Tan,19.0,22.0,3.0L V-6 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,4
172,2016,INFINITI,QX80,AWD,Highlands Ranch,CO,42860,33777,Black Obsidian,Saddle Tan High Contrast,13.0,19.0,5.6L V-8 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
173,2010,BMW,X3,xDrive30i AWD,Portsmouth,VA,117490,5499,Jet Black,Black,17.0,24.0,3.0L Inline-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Theft Recovered,3
174,2003,Ford,Crown,4dr Sedan LX,San Marcos,TX,97596,3498,Silver Frost Metallic,Unknown,18.0,26.0,4.6L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,4
175,2008,BMW,X3,3.0si AWD,Phoenix,AZ,64077,7900,Silver Gray Metallic,Black,18.0,26.0,3.0L Inline-6 Gas,Automatic,AWD,Gas,[],False,2,Personal or Rental Use,Clean,3
176,2017,Nissan,Sentra,SV CVT,Murfreesboro,TN,103504,7499,Cayenne Red,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
177,2008,Hyundai,Azera,Limited,Burlington,NC,118661,5550,Black,Beige,17.0,26.0,3.8L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Cruise Control', 'Front Heated Seats']",False,0,Personal or Rental Use,Clean,3
178,2004,Cadillac,DeVille,Sedan,Fruitland Park,FL,117150,3995,White Lightning,Black,18.0,26.0,4.6L V-8 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,3
179,2017,Ford,Fusion,SE FWD,Houston,TX,29009,8999,Ingot Silver,Gray,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Salvaged,1
180,2017,Ford,Super,XL Crew Cab 8' Bed 4WD,Downers Grove,IL,22632,34500,Oxford White,Medium Earth Gray,30.0,37.16901408450704,6.7L V-8 Diesel Turbocharged,Automatic,4WD,Diesel,[],False,0,Personal or Rental Use,Clean,1
181,2005,Pontiac,Grand,4dr Sedan,Ames,IA,163454,2532,Graystone Metallic,Dark Pewter,20.0,30.0,3.8L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,4
182,2016,Nissan,Altima,2.5 SR,Dallas,TX,97295,8495,Super Black,Charcoal,26.0,37.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
183,2015,Kia,Optima,LX,Wesley Chapel,FL,95145,7098,Smokey Blue,Black,23.0,34.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
184,2016,Nissan,Rogue,S AWD,Pottsville,PA,149635,7995,Magnetic Black,Charcoal,25.0,32.0,2.5L Inline-4 Gas,Automatic,AWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
185,2016,Nissan,Rogue,SV FWD,Desoto,TX,76415,9991,Magnetic Black,Charcoal,26.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Personal or Rental Use,Clean,2
186,2018,Chevrolet,Malibu,LT with 1LT,Amsterdam,NY,3015,17449,Mosaic Black Metallic,Jet Black,27.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
187,2018,Dodge,Grand,SXT,Daytona Beach,FL,46633,13888,White Knuckle Clearcoat,Black/Light Graystone,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
188,2017,Toyota,Camry,SE I4 Automatic,Watertown,CT,44448,13000,Midnight Black Metallic,Ash/Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],True,1,Fleet or Mixed Use,Clean,2
189,2016,Ford,F-150,XL SuperCab 6.5' Box RWD,Columbia,MO,280796,9952,Oxford White,Medium Earth Gray,18.0,25.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
190,2018,Nissan,Sentra,S CVT,Floral Park,NY,46922,8388,Fresh Powder,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
191,2019,Chevrolet,Equinox,LT with 1LT FWD,Belle Plaine,MN,40288,14888,Summit White,Jet Black,26.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
192,2016,Ford,F-150,King Ranch SuperCrew 5.5' Box 4WD,Greenwood,IN,61264,28864,Gray,Unknown,15.0,21.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],True,0,Personal or Rental Use,Clean,3
193,2014,Ford,Escape,Titanium FWD,Raleigh,NC,88809,8995,Tuxedo Black,Charcoal Black,23.0,32.0,1.6L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
194,2008,Ford,Escape,Hybrid I4 CVT FWD,Louisville,KY,204769,3211,Oxford White,Stone,34.0,30.0,2.3L Inline-4 Hybrid,Automatic,FWD,Hybrid,['Cruise Control'],False,0,Fleet or Mixed Use,Clean,2
195,2013,Chrysler,Town,Touring,Homosassa,FL,147044,5440,Stone White,Black/Light Graystone Interior,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,3
196,2019,Toyota,Corolla,LE CVT,Chantilly,VA,42276,11995,Black,Black,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
197,2016,BMW,3,328i xDrive Sedan (SULEV),Chesapeake,VA,50166,14500,Mineral White Metallic,Oyster,22.0,34.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,2
198,2018,Chevrolet,Equinox,LT with 1LT FWD,Florence,SC,31958,17500,Mosaic Black Metallic,Jet Black,26.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,1,Personal or Rental Use,Clean,2
199,2017,Subaru,Outback,2.5i Limited,Lindon,UT,37163,17499,Carbide Gray Metallic,Slate Black,25.0,32.0,2.5L Flat-4 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
200,2017,Toyota,Camry,SE I4 Automatic,Hollywood,MD,56221,14000,Super White,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
201,2004,Mercedes-Benz,M-Class,ML 350 4MATIC,Rocklin,CA,106440,6495,Brilliant Silver Metallic,Gray,15.0,18.0,3.7L V-6 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,3
