,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,cpo,num_accident,usage_type,title,num_owner
4980,2017,Volkswagen,['CC'],Sport DSG (PZEV),Glenview,IL,38918,14986,Indium Gray Metallic,Black,22.0,31.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Navigation', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
4981,2013,Chevrolet,"['Silverado', '1500']",LTZ Crew Cab Short Box 4WD,Dallas,TX,112236,16998,Summit White,Light Cashmere/Dark Cashmere,15.0,21.0,5.3L V-8 Gas,Automatic,4WD,Gas,"['Navigation', 'Front Cooled Seats', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
4982,2019,Chevrolet,"['Express', 'Passenger']",3500 LT LWB,Desoto,TX,23225,25281,Summit White,Medium Pewter,29.0,28.660481099656323,6.0L V-8 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Backup Camera', 'Lane Keep Assist']",True,0,Personal or Rental Use,Clean,1
4983,2012,Ford,['Fusion'],SEL FWD,Chicago,IL,92526,5999,Sterling Gray Metallic,Gray,23.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Bluetooth', 'Cruise Control']",False,1,Fleet or Mixed Use,Clean,4
4984,2013,Nissan,['Rogue'],SL FWD,Ocoee,FL,143817,5990,Black Amethyst,Black,23.0,28.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Backup Camera', 'Navigation', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
4985,2012,GMC,"['Savana', 'Cargo', 'Van']","3500 Base RWD 135""",Trevose,PA,92667,10500,Summit White,Medium Pewter,29.0,28.660481099656323,4.8L V-8 Gas,Automatic,RWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,2
4986,2013,Mercedes-Benz,['M-Class'],ML 350 4MATIC,Murfreesboro,TN,85358,14490,Steel Grey Metallic,Almond Beige,18.0,23.0,3.5L V-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,1
4987,2016,Ford,['Explorer'],Limited FWD,Humble,TX,83285,17404,Ingot Silver Metallic,Unknown,17.0,24.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Remote Engine Start', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
4988,2014,Mercedes-Benz,['GLK'],GLK 350 RWD,Tucson,AZ,126779,9299,Black,Gray,19.0,26.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,2
4989,2017,Chevrolet,['Equinox'],LT with 1LT AWD,Hamler,OH,36968,15997,Nightfall Gray Metallic,Jet Black,20.0,28.0,2.4L Inline-4 Gas,Automatic,AWD,Gas,"['Moonroof', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
4990,2017,Ford,['Fusion'],SE FWD,Tampa,FL,21701,14000,Magnetic,Ebony,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
4991,2006,Ford,"['Five', 'Hundred']",SEL FWD,Eden Prairie,MN,163936,2889,Silver Birch Metallic,Shale Grey,21.0,29.0,3.0L V-6 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,2
4992,2016,Ford,['Fusion'],SE FWD,Sterling,VA,57325,9999,Gray,Charcoal Black,22.0,34.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
4993,2016,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,Streetsboro,OH,46317,23559,Oxford White,Medium Earth Gray,17.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,0
4994,2018,Nissan,['Versa'],SV CVT,Hagerstown,MD,44188,9994,Brilliant Silver,Charcoal,31.0,39.0,1.6L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
4995,2017,Ford,['Fusion'],Hybrid SE FWD,San Diego,CA,26190,13999,Oxford White,Black,43.0,41.0,2.0L Inline-4 Hybrid,Automatic,FWD,Hybrid,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
4996,2018,Ford,['Escape'],SE 4WD,Ukiah,CA,39815,14847,White Platinum Metallic Tri-Coat,Cashmere,20.0,27.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
4997,2016,Kia,['Soul'],EV+,Garden Grove,CA,41663,11995,Shadow Black,Gray 2-Tone,120.0,92.0,L - Electric,Automatic,FWD,Electric,"['Navigation', 'Front Cooled Seats', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
4998,2015,Nissan,['Altima'],2.5 S,Orland Park,IL,78486,9390,Pearl White,Charcoal,27.0,38.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
4999,2007,Lincoln,"['Mark', 'LT']","4WD Supercrew 139""",Pittsburgh,PA,99971,13900,Silver,Black,14.0,18.0,5.4L V-8 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,3
5000,2018,Chevrolet,['Equinox'],LT with 1LT FWD,Delavan,WI,48084,15347,Silver Ice Metallic,Jet Black,26.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5001,2014,BMW,['i3'],60 Ah,Blue Mound,TX,45323,14900,Capparis White W/Bmw I Frozen Blue Accent,Giga Cassia/Spice Gray,137.0,111.0,L - Electric,Automatic,RWD,Electric,[],False,0,Personal or Rental Use,Clean,2
5002,2017,Ford,['Escape'],SE 4WD,Beavercreek,OH,24732,16380,Ingot Silver Metallic,Charcoal Black,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5003,2009,Nissan,['Maxima'],3.5 SV,Greeley,CO,129300,7495,Silver,Black,19.0,26.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Clean,3
5004,2017,Ford,['Explorer'],XLT 4WD,Culpeper,VA,39752,23234,Ruby Red Metallic Tinted Clearcoat,Ebony Black,16.0,23.0,2.3L V-4 Gas Turbocharged,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5005,2019,Ram,"['1500', 'Classic']","Big Horn Crew Cab 6'4"" Box 2WD",Scottsdale,AZ,4553,22900,Diamond Black Crystal Pearlcoat,Diesel Gray/Black,15.0,22.0,5.7L V-8 Gas,Automatic,RWD,Gas,[],False,0,Fleet or Mixed Use,Frame Damaged,1
5006,2019,Nissan,['Rogue'],SV FWD (alt),Tampa,FL,45064,14370,Caspian Blue Metallic,Charcoal,26.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5007,2018,Dodge,"['Grand', 'Caravan']",SXT,Albany,OR,44742,16000,White Knuckle Clearcoat,Black/Light Graystone,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5008,2005,Saturn,['VUE'],V6 FWD Auto,Raleigh,NC,121795,3495,Silver Nickel,Lt. Gray,20.0,28.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5009,2016,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,Midlothian,VA,109855,18264,Race Red,Medium Earth Gray,17.0,23.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,1
5010,2018,Nissan,['Altima'],2.5 SV,Bayonne,NJ,42308,11495,Brilliant Silver,Charcoal,27.0,38.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5011,2020,Chevrolet,['Malibu'],LT,Kentwood,MI,16247,16497,Silver Ice Metallic,Jet Black,29.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5012,2014,Ram,['1500'],"SLT Regular Cab 6'4"" Box 4WD",Bonne Terre,MO,58544,17988,Silver,Unknown,16.0,23.0,3.6L V-6 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,0
5013,2014,Ford,['F-150'],XLT HD Payload Package SuperCrew 6.5' Box 4WD,Albuquerque,NM,134468,13950,White,Gray,14.0,19.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,2
5014,2017,Lexus,['RX'],RX 350 FWD,Scottsdale,AZ,17242,29900,Gray,Black,20.0,27.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
5015,2002,Toyota,['Tundra'],SR5 Access Cab V8 RWD Automatic,Minneapolis,MN,174819,3995,Gray,Gray,15.0,18.0,4.7L V-8 Gas,Automatic,RWD,Gas,[],False,1,Personal or Rental Use,Clean,3
5016,2017,Ford,['Escape'],SE 4WD,Miami,FL,30234,13999,Magnetic Metallic,Medium Light Stone,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5017,2014,Volkswagen,['Passat'],SE Sedan 1.8T Auto,National City,CA,74398,8995,Black,Black,24.0,34.0,1.8L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,3
5018,2017,Toyota,['Corolla'],LE CVT,Culpeper,VA,27633,13000,Classic Silver Metallic,Ash,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5019,2011,Lexus,['RX'],RX 350 FWD,Saint Augustine,FL,143154,9498,Cerulean Blue Metallic,Light Gray,18.0,25.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5020,2006,Pontiac,['Solstice'],2dr Convertible,Largo,FL,81537,6950,Sly Shadow Gray Metallic,Ebony,20.0,28.0,2.4L Inline-4 Gas,Manual,RWD,Gas,[],False,0,Fleet or Mixed Use,Clean,5
5021,2017,Ford,['Escape'],SE FWD,Sulphur Springs,TX,36173,14736,Ingot Silver Metallic,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Cruise Control', 'Backup Camera', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5022,2016,Nissan,['Altima'],3.5 SL,Wilkes Barre,PA,6381,17944,Super Black,Beige,22.0,32.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5023,2015,Toyota,['Camry'],XSE V6 Automatic,Bloomington,CA,81003,13495,Celestial Silver Metallic,Ash/Black,21.0,31.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5024,2017,Honda,['Civic'],LX Sedan CVT,Glendale,CA,31698,14995,Crystal Black Pearl,Unknown,31.0,40.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5025,2017,Ford,['Explorer'],XLT FWD,Maitland,FL,37816,22868,Shadow Black,Medium Light Camel,17.0,24.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Navigation', 'Cruise Control', 'Backup Camera']",True,0,Personal or Rental Use,Clean,2
5026,2016,Ford,['Focus'],S Sedan,St Francisville,LA,83129,5999,Ingot Silver,Charcoal Black,26.0,36.0,2.0L Inline-4 Gas,Manual,FWD,Gas,"['Backup Camera', 'Bluetooth']",False,1,Fleet or Mixed Use,Clean,1
5027,2017,Ford,['Fusion'],Energi Platinum FWD,Auburn,WA,65685,16593,Shadow Black,Medium Soft Ceramic,104.0,91.0,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
5028,2019,Chevrolet,['Impala'],LT with 1LT,White Marsh,MD,32055,17000,Summit White,Jet Black/Dark Titanium,22.0,30.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5029,2016,Ford,['Fusion'],SE FWD,Stevens Point,WI,38124,12177,Deep Impact Blue,Charcoal Black,22.0,34.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5030,2014,Audi,['A8'],3.0S,Mooresville,NC,29974,26480,Phantom Black Pearl Effect,Velvet Beige,18.0,28.0,3.0L V-6 Gas Supercharged,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Backup Camera', 'Navigation', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5031,2007,Volkswagen,['Passat'],2.0T Sedan FWD Auto,North Hampton,NH,196392,2800,United Gray,Black,22.0,31.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,4
5032,2018,Dodge,"['Grand', 'Caravan']",GT,Santa Barbara,CA,44963,15951,Billet Clearcoat,Black,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
5033,2008,INFINITI,['G'],G35x Sedan AWD Automatic,Phoenix,AZ,94107,6996,Black Obsidian,Beige,17.0,23.0,3.5L V-6 Gas,Automatic,AWD,Gas,"['Front Heated Seats', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
5034,2017,Ford,['Escape'],SE FWD,Tifton,GA,49927,14996,Shadow Black,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5035,2017,Toyota,['RAV4'],XLE AWD,Dublin,OH,22000,18888,Super White,Nutmeg,22.0,28.0,2.5L Inline-4 Gas,Automatic,AWD,Gas,[],True,1,Personal or Rental Use,Clean,1
5036,2019,Ford,"['Super', 'Duty', 'F-250']",Lariat 4WD Crew Cab 6.75' Box,Phoenix,AZ,15395,42273,White,Black,29.0,28.660481099656323,6.2L V-8 Gas,Automatic,4WD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
5037,2017,Mercedes-Benz,['C-Class'],C 300 Sedan RWD,Palmetto Bay,FL,46640,17498,Polar White,Silk Beige/Black,23.0,30.0,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,[],False,1,Personal or Rental Use,Clean,1
5038,2014,Nissan,"['Rogue', 'Select']",S FWD,Austin,TX,85065,7495,Pearl White,Black,23.0,28.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5039,2016,Nissan,['Rogue'],SL AWD,West Springfield,MA,56142,14903,Pearl White,Almond,25.0,32.0,2.5L Inline-4 Gas,Automatic,AWD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Backup Camera', 'Navigation', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
5040,2018,Nissan,['Sentra'],S CVT,North Attleboro,MA,40280,10982,Fresh Powder,Charcoal,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",True,0,Personal or Rental Use,Clean,1
5041,1999,Dodge,"['Ram', 'Wagon']","3500 127"" WB MAXI",Greensboro,NC,137410,4800,Bright White,Mist Gray,29.0,28.660481099656323,5.2L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5042,2016,Ford,['Fusion'],SE FWD,Alhambra,CA,83687,10337,Shadow Black,Charcoal Black,22.0,34.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
5043,2016,Volkswagen,['Tiguan'],R-Line 4MOTION Auto,Hopkinsville,KY,61115,13504,Reflex Silver,Black,20.0,26.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Front Heated Seats', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
5044,2017,Hyundai,['Accent'],SE Sedan Automatic,Brockton,MA,38221,8895,Chalk White,Gray,26.0,36.0,1.6L Inline-4 Gas,Automatic,FWD,Gas,[],False,1,Fleet or Mixed Use,Clean,1
5045,2017,Ford,['Explorer'],XLT 4WD,King George,VA,37807,23895,Smoked Quartz Metallic Tinted Clearcoat,Ebony Black,16.0,23.0,2.3L V-4 Gas Turbocharged,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
5046,2009,Audi,['S8'],Sedan,Gainesville,GA,96342,17400,Phantom Black Pearl,Black,13.0,19.0,5.2L V-10 Gas,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Backup Camera', 'Navigation', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
5047,2019,Ford,['Fusion'],Energi Titanium FWD,Broomfield,CO,6944,21344,Ingot Silver Metallic,Ebony,101.13432835820898,89.80597014925377,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5048,2012,Land,"['Rover', 'Range', 'Rover', 'Sport']",HSE LUX,Springfield,MO,101225,12995,Matte Black,Tan,13.0,18.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,3
5049,2017,Ford,['Fusion'],SE FWD,Bardstown,KY,39851,13750,Purple,Unknown,21.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
5050,2015,Chevrolet,"['Silverado', '1500']",LTZ with 1LZ Crew Cab Short Box 2WD,San Antonio,TX,77210,20993,Black,Dark Ash With Jet Black Interior Accents,16.0,23.0,5.3L V-8 Gas,Automatic,RWD,Gas,"['Navigation', 'Front Cooled Seats', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Remote Engine Start', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
5051,2011,Jeep,['Wrangler'],Unlimited Sport 4WD,Naugatuck,CT,128500,10995,Black Clear Coat,Black Interior,15.0,19.0,3.8L V-6 Gas,Manual,4WD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,3
5052,2017,BMW,['i3'],94 Ah with Range Extender,Doylestown,PA,3705,23489,Capparis White W/Bmw I Frozen Blue Accent,Mega Sensatec And Cloth,101.13432835820899,89.80597014925375,0.6L Inline-2 Plug-In,Automatic,RWD,Plug-In,[],True,0,Personal or Rental Use,Clean,1
5053,2015,Honda,['Civic'],EX Coupe Manual,Plantation,FL,94123,7555,Crystal Black Pearl,Black,28.0,36.0,1.8L Inline-4 Gas,Manual,FWD,Gas,"['Moonroof', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
5054,2018,Buick,['LaCrosse'],Essence FWD,Lafayette,LA,29876,18448,White Frost Tricoat,Ebony,25.0,35.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
5055,2017,Ford,['F-150'],XL SuperCab 6.5' Box RWD,Moncks Corner,SC,16821,21989,Ingot Silver Metallic,Dark Earth Gray,18.0,25.0,3.5L V-6 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5056,2002,Ford,['Thunderbird'],Deluxe,Frederick,MD,71662,10599,Evening Black,Torch Red,17.0,23.0,3.9L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5057,2017,Ford,['Explorer'],XLT 4WD,Orlando,FL,36335,20999,Shadow Black,Ebony Black,16.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
5058,2017,Lexus,['ES'],ES 350,Little Rock,AR,43709,22988,Eminent White Pearl,Parchment W/Matte Bamboo,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
5059,2013,Ford,"['Econoline', 'Cargo', 'Van']",E-250 Commercial,Royston,GA,184665,6500,White,Medium Flint,13.0,17.0,5.4L V-8 Gas,Automatic,RWD,Gas,[],False,1,Personal or Rental Use,Clean,1
5060,2004,Chevrolet,['Suburban'],1500 LS 4WD,Amarillo,TX,143617,5950,White,Unknown,14.0,18.0,5.3L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,4
5061,2017,Ford,['Fusion'],SE FWD,Covington,PA,69897,11994,Magnetic,Tan,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5062,2017,Lexus,['ES'],ES 350,Birmingham,AL,24610,24980,Eminent White Pearl,Beige,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Clean,1
5063,2016,Scion,['iM'],Base CVT,Lynnwood,WA,31557,9995,Blue,Gray,28.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5064,2007,BMW,['X5'],3.0si AWD,Tucson,AZ,103228,9995,Alpine White,Unspecified,17.0,23.0,3.0L Inline-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,5
5065,2019,Dodge,"['Grand', 'Caravan']",SXT,Avondale,AZ,47863,16254,Black Onyx Crystal Pearlcoat,Black/Light Graystone,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5066,2017,Buick,['Encore'],Preferred FWD,Orlando,FL,26541,12997,Quicksilver Metallic,Ebony,25.0,33.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
5067,2016,BMW,['X1'],xDrive28i AWD,Concord,CA,40914,18250,Jet Black,Black,22.0,32.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],True,0,Personal or Rental Use,Clean,1
5068,2010,Jeep,['Commander'],Sport 4WD,Marlow Heights,MD,113231,8250,Inferno Red Crystal Pearl,Dark Slate Gray,14.0,19.0,3.7L V-6 Gas,Automatic,4WD,Gas,['Cruise Control'],False,0,Fleet or Mixed Use,Clean,3
5069,2017,Honda,['Accord'],LX Sedan CVT,Milford,MA,34632,14990,Crystal Black Pearl,Ivory,27.0,36.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,2,Personal or Rental Use,Clean,1
5070,2011,Buick,['Lucerne'],CXL,Chesapeake,VA,111336,4995,Crystal Red Tintcoat,Cocoa/Cashmere,17.0,27.0,3.9L V-6 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Remote Engine Start', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
5071,2018,Nissan,['Versa'],SV CVT,Wesley Chapel,FL,41919,8594,Gun Metallic,Charcoal,31.0,39.0,1.6L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",True,0,Personal or Rental Use,Clean,1
5072,2012,Lincoln,['MKT'],EcoBoost 3.5L AWD,Matthews,NC,128607,8588,Ingot Silver Metallic,Charcoal Black,16.0,22.0,3.5L V-6 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5073,2010,Chevrolet,"['Silverado', '1500']",Hybrid with 1HY Crew Cab Short Box 2WD,Columbus,GA,114914,14000,Summit White,Ebony,21.0,22.0,6.0L V-8 Hybrid,Automatic,RWD,Hybrid,[],False,0,Personal or Rental Use,Clean,3
5074,2017,Toyota,['Avalon'],XLE,Great Neck,NY,55626,14488,Blizzard Pearl,Black,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
5075,2004,Ford,['Explorer'],"4dr 114"" WB 4.0L XLS 4WD",Milwaukie,OR,123000,4495,Blue,Gray,15.0,20.0,4.0L V-6 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
5076,2013,Mercedes-Benz,['GLK'],GLK 350 4MATIC,Boulder,CO,92204,12900,Black,Black,19.0,24.0,3.5L V-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,3
5077,2019,Nissan,['Altima'],S FWD,Neptune,NJ,17311,16900,Super Black,Charcoal,28.0,39.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
